Country,Year,GDP_per_capita,GDP_per_capita_winsorized,GDP_per_capita_log
Mexico,1970,20845.82,20845.82,9.944956697609285
Canada,1970,26933.36,26933.36,10.201158073926456
Kenya,1970,11815.45,11815.45,9.377247907440001
Indonesia,1970,9507.49,9507.49,9.159940362701185
Egypt,1970,-339.47,-339.47,
Nigeria,1970,2930.49,2930.49,7.983266105175528
Mexico,1970,3511.9,3511.9,8.164197186161838
India,1970,11061.15,11061.15,9.311284650397601
China,1970,1989.79,1989.79,7.596286823865494
Brazil,1970,22596.65,22596.65,10.025601197552959
Egypt,1970,6166.63,6166.63,8.72706992641404
Turkey,1970,20937.02,20937.02,9.949321924079914
South Africa,1970,1924.07,1924.07,7.562717609697107
Indonesia,1970,12683.5,12683.5,9.448136054622706
Kenya,1970,14474.84,14474.84,9.58023633184554
Argentina,1970,22396.6,22396.6,10.016709089245783
South Korea,1970,10436.37,10436.37,9.253147913991725
France,1970,400.78,400.78,5.995904675134003
India,1970,7041.52,7041.52,8.859721339647098
Australia,1970,20564.24,20564.24,9.931357550910066
China,1970,30871.76,27317.421,10.215316515528354
Kenya,1970,12135.07,12135.07,9.403937288974818
India,1970,5516.37,5516.37,8.615656576457758
France,1970,23488.86,23488.86,10.064324117652227
Argentina,1970,13406.27,13406.27,9.503552376132276
Canada,1970,22049.86,22049.86,10.001106882381997
Mexico,1970,6555.22,6555.22,8.788169496347676
South Korea,1970,16907.52,16907.52,9.73557291588611
Mexico,1970,11939.9,11939.9,9.38772476099032
Nigeria,1970,-4347.93,-2777.4275,
Brazil,1970,17239.85,17239.85,9.7550368469466
Turkey,1970,12954.35,12954.35,9.469264109227177
South Africa,1970,3208.34,3208.34,8.073820587507312
Turkey,1970,18319.3,18319.3,9.815765013639895
Turkey,1970,5949.19,5949.19,8.691178430802944
Brazil,1970,30291.06,27317.421,10.215316515528354
South Korea,1970,11839.49,11839.49,9.37928029271679
Japan,1970,21860.04,21860.04,9.992461336079181
China,1970,23316.02,23316.02,10.056938844991903
Kenya,1970,7040.44,7040.44,8.859567973690064
Germany,1970,22930.99,22930.99,10.040288157956313
France,1970,16478.11,16478.11,9.709848797150778
Saudi Arabia,1970,15910.83,15910.83,9.674818136716052
Argentina,1970,23756.29,23756.29,10.075644709732503
Turkey,1970,5392.75,5392.75,8.592996154831738
China,1970,10266.69,10266.69,9.236757350650976
Argentina,1970,14008.81,14008.81,9.547513077497479
South Korea,1970,8755.68,8755.68,9.077572116659727
Saudi Arabia,1970,9990.47,9990.47,9.209487007964666
Germany,1970,923.86,923.86,6.829642374706302
United States,1970,24103.02,24103.02,10.090133910547596
Egypt,1970,-3431.29,-2777.4275,
India,1970,-629.71,-629.71,
Indonesia,1970,22152.48,22152.48,10.005749873742182
Egypt,1970,3485.23,3485.23,8.15657620210201
India,1970,20803.23,20803.23,9.942911610398088
France,1970,8106.4,8106.4,9.000532503847003
Germany,1970,-170.91,-170.91,
Saudi Arabia,1970,13882.65,13882.65,9.538467167790404
India,1970,30447.56,27317.421,10.215316515528354
Germany,1970,26791.52,26791.52,10.195878023064433
South Korea,1970,18032.48,18032.48,9.799985309220267
United States,1970,25678.3,25678.3,10.153440498865399
Japan,1970,32172.3,27317.421,10.215316515528354
Mexico,1970,21975.26,21975.26,9.997718058793582
China,1970,8818.71,8818.71,9.084744268641689
Russia,1970,18808.61,18808.61,9.842123188427818
South Africa,1970,11596.9,11596.9,9.358579326222978
Indonesia,1970,8176.49,8176.49,9.009140536544166
Kenya,1970,3623.46,3623.46,8.195460590675069
South Africa,1970,3876.2,3876.2,8.262868522618453
Australia,1970,18365.71,18365.71,9.818295065816756
South Africa,1970,-14741.14,-2777.4275,
Argentina,1970,21624.04,21624.04,9.981607181509352
India,1970,6180.55,6180.55,8.729324328065891
Canada,1970,11788.13,11788.13,9.3749331994601
United States,1970,10342.8,10342.8,9.244142585384648
Australia,1970,13109.84,13109.84,9.481194647931689
Russia,1970,2380.33,2380.33,7.77541443411121
Japan,1970,25162.54,25162.54,10.13315140044018
Turkey,1970,25508.8,25508.8,10.146817971042402
South Africa,1970,8990.01,8990.01,9.103980468207489
Argentina,1970,25366.5,25366.5,10.141224106153238
Turkey,1970,12270.23,12270.23,9.41501277717959
South Korea,1970,12777.24,12777.24,9.455499003267951
Russia,1970,12467.95,12467.95,9.430996833043883
Germany,1970,20676.62,20676.62,9.936807234958724
Australia,1970,20129.79,20129.79,9.910005762771874
Germany,1970,24327.98,24327.98,10.099423511347581
Germany,1970,20791.9,20791.9,9.942366861263704
Turkey,1970,12665.86,12665.86,9.446744413081827
India,1970,14566.27,14566.27,9.58653251032214
Indonesia,1970,6375.04,6375.04,8.760302493976093
Canada,1970,-986.53,-986.53,
Russia,1970,28016.23,27317.421,10.215316515528354
United States,1970,20080.19,20080.19,9.907538834997894
Kenya,1970,-1171.86,-1171.86,
France,1970,29549.14,27317.421,10.215316515528354
Germany,1970,3168.74,3168.74,8.061404844580146
Kenya,1970,5497.5,5497.5,8.61223060675099
Russia,1970,31081.03,27317.421,10.215316515528354
Egypt,1970,9110.1,9110.1,9.117248729397232
Saudi Arabia,1970,-3292.47,-2777.4275,
Kenya,1970,-6865.27,-2777.4275,
Saudi Arabia,1970,20799.13,20799.13,9.942714515669879
Russia,1970,-816.77,-816.77,
Argentina,1970,9677.4,9677.4,9.17765187735265
Nigeria,1970,18543.72,18543.72,9.827940391400434
Canada,1970,14463.39,14463.39,9.579445045764025
Australia,1970,14324.35,14324.35,9.569785974094238
South Africa,1970,-27520.07,-2777.4275,
Canada,1970,3609.74,3609.74,8.191668016469722
South Africa,1970,1135.99,1135.99,7.036139698637101
Japan,1970,23553.5,23553.5,10.067072163993117
Egypt,1970,-633.35,-633.35,
Germany,1970,16553.28,16553.28,9.71439995764324
Saudi Arabia,1970,16880.75,16880.75,9.733988435762058
South Korea,1970,15400.78,15400.78,9.64223836613794
Australia,1970,10060.87,10060.87,9.216508311071161
Saudi Arabia,1970,8919.7,8919.7,9.09612969783135
Russia,1970,13654.2,13654.2,9.521875680450123
China,1970,10138.52,10138.52,9.224195938746623
Canada,1970,14007.34,14007.34,9.547408145515792
Canada,1970,19122.47,19122.47,9.858671655494566
Turkey,1970,10862.17,10862.17,9.29313344776357
South Korea,1970,21634.96,21634.96,9.982112024219042
Indonesia,1970,26110.04,26110.04,10.170113492382113
Egypt,1970,14514.83,14514.83,9.582995057049173
Canada,1970,27422.41,27317.421,10.215316515528354
South Africa,1970,-363.94,-363.94,
Saudi Arabia,1970,15864.77,15864.77,9.671919237349462
United States,1970,4457.19,4457.19,8.40249813304658
Indonesia,1970,26135.75,26135.75,10.171097648920606
France,1970,12636.24,12636.24,9.444403289427669
China,1970,7972.46,7972.46,8.983873805557899
Australia,1970,15549.66,15549.66,9.651858360436574
China,1970,21594.44,21594.44,9.980237460274058
Mexico,1970,17445.56,17445.56,9.766897773526493
Saudi Arabia,1970,9979.35,9979.35,9.208373438830847
South Korea,1970,24153.42,24153.42,10.092222665108421
Japan,1970,5909.28,5909.28,8.684448486604438
Canada,1970,11472.06,11472.06,9.347756957455127
Egypt,1970,2932.22,2932.22,7.983856074688148
Argentina,1970,9653.39,9653.39,9.175168013167056
Egypt,1970,614.51,614.51,6.422451192446224
Russia,1970,11141.28,11141.28,9.31850216040322
Canada,1970,17355.12,17355.12,9.761700460929832
Egypt,1970,4767.43,4767.43,8.46977238924256
Germany,1970,14059.99,14059.99,9.551159575403592
China,1970,19909.14,19909.14,9.898984428675911
Brazil,1970,19751.1,19751.1,9.891015093790653
Canada,1970,7095.22,7095.22,8.867317526891007
South Korea,1970,12619.07,12619.07,9.443043682831009
Egypt,1970,10673.58,10673.58,9.275620493060524
China,1970,16377.97,16377.97,9.703753473867051
France,1970,-1423.78,-1423.78,
India,1970,18690.84,18690.84,9.835842343971997
Germany,1970,28287.13,27317.421,10.215316515528354
Russia,1970,20643.15,20643.15,9.935187265275935
Indonesia,1970,13612.77,13612.77,9.518837059491746
Egypt,1970,-10544.15,-2777.4275,
Kenya,1970,12565.14,12565.14,9.438761174075427
Russia,1970,9179.55,9179.55,9.124842394673863
Egypt,1970,-5965.3,-2777.4275,
Nigeria,1970,13468.36,13468.36,9.508172755283798
Russia,1970,16467.2,16467.2,9.709186527581654
India,1970,31831.19,27317.421,10.215316515528354
South Korea,1970,10946.42,10946.42,9.300859091044376
Saudi Arabia,1970,17131.17,17131.17,9.748713261637231
Nigeria,1970,5762.37,5762.37,8.659277652047983
South Africa,1970,-328.18,-328.18,
Turkey,1970,15410.76,15410.76,9.64288613334346
Kenya,1970,13351.37,13351.37,9.499449176162036
South Africa,1970,-12615.17,-2777.4275,
South Korea,1970,26021.15,26021.15,10.166703377400047
Canada,1970,10535.05,10535.05,9.262557989045874
Mexico,1970,2347.1,2347.1,7.761361769478902
India,1970,8086.31,8086.31,8.998051445488368
Indonesia,1970,16405.81,16405.81,9.705451771524839
Nigeria,1970,4146.73,4146.73,8.330316475620453
Argentina,1970,10680.58,10680.58,9.276276041647039
Kenya,1970,12706.22,12706.22,9.449925614846547
Canada,1970,6300.49,6300.49,8.74854139235254
Saudi Arabia,1970,12394.63,12394.63,9.425099270123996
Indonesia,1970,27939.64,27317.421,10.215316515528354
France,1970,12548.51,12548.51,9.437436899973
Mexico,1970,13587.71,13587.71,9.516994579902434
Egypt,1970,11356.5,11356.5,9.337633597633559
France,1970,24379.61,24379.61,10.101543423230869
Australia,1970,15227.93,15227.93,9.630952187347594
Canada,1970,34550.77,27317.421,10.215316515528354
Canada,1970,5275.34,5275.34,8.570987954520525
South Korea,1970,23598.72,23598.72,10.068990126536539
Saudi Arabia,1970,17000.72,17000.72,9.741069794390947
Nigeria,1970,12339.28,12339.28,9.420623987639557
South Africa,1970,3162.48,3162.48,8.059427966455369
Japan,1970,23701.1,23701.1,10.073318930792738
Australia,1970,12512.81,12512.81,9.434588113448001
Canada,1970,14756.49,14756.49,9.599506029493066
Russia,1970,20618.45,20618.45,9.933990084082335
Kenya,1970,2244.31,2244.31,7.716598875276066
Mexico,1970,28650.88,27317.421,10.215316515528354
Argentina,1970,19070.3,19070.3,9.85593986617137
Turkey,1970,29480.69,27317.421,10.215316515528354
Brazil,1970,14676.31,14676.31,9.594058042870735
Mexico,1970,34754.41,27317.421,10.215316515528354
China,1970,28631.73,27317.421,10.215316515528354
Nigeria,1970,-2629.68,-2629.68,
Germany,1970,366.2,366.2,5.905906658746336
Russia,1970,15314.59,15314.59,9.636626542847393
Japan,1970,12381.81,12381.81,9.424064499481135
France,1970,6191.92,6191.92,8.731161983044194
Saudi Arabia,1970,17514.35,17514.35,9.770832918303757
South Korea,1970,35360.69,27317.421,10.215316515528354
Nigeria,1970,8838.34,8838.34,9.086967492210961
United States,1970,9360.06,9360.06,9.14431381092283
Kenya,1970,2667.88,2667.88,7.8894141877343404
Japan,1970,26919.73,26919.73,10.200651900775838
Brazil,1970,10960.09,10960.09,9.302107008111674
Mexico,1970,13929.25,13929.25,9.541818013490051
Mexico,1970,15674.12,15674.12,9.65983002097421
Mexico,1970,8049.56,8049.56,8.993496933210453
South Korea,1970,-1236.94,-1236.94,
Russia,1970,17403.41,17403.41,9.764478901365894
Australia,1970,8327.48,8327.48,9.027436245521471
Argentina,1970,8704.03,8704.03,9.071656298491584
Nigeria,1970,3074.96,3074.96,8.031372326639813
Russia,1970,10972.98,10972.98,9.303282295127739
Germany,1970,17115.51,17115.51,9.747798773774262
Brazil,1970,8573.52,8573.52,9.056550293791004
Nigeria,1970,-5886.83,-2777.4275,
Indonesia,1970,29192.65,27317.421,10.215316515528354
Egypt,1970,14397.9,14397.9,9.574907093757423
China,1970,19983.15,19983.15,9.902694738341992
Canada,1970,18583.72,18583.72,9.83009501670449
India,1970,17460.16,17460.16,9.767734264758309
Brazil,1970,5810.88,5810.88,8.667659377539652
Mexico,1970,30536.24,27317.421,10.215316515528354
Japan,1970,12359.53,12359.53,9.42226361035125
Russia,1970,2378.97,2378.97,7.77484316154406
Canada,1970,4478.02,4478.02,8.40715955147976
Nigeria,1970,6239.21,6239.21,8.738769114643349
South Korea,1970,5566.09,5566.09,8.624627754749433
Canada,1970,-1097.34,-1097.34,
Egypt,1970,7071.11,7071.11,8.863914158495154
India,1970,9093.09,9093.09,9.115380030971128
Turkey,1970,24976.31,24976.31,10.12572309173208
India,1970,21533.4,21533.4,9.97740693547945
Germany,1970,25625.03,25625.03,10.151363910754858
South Africa,1970,-1742.33,-1742.33,
Argentina,1970,9075.06,9075.06,9.113395456719662
Australia,1970,16742.21,16742.21,9.725748081932984
Australia,1970,9504.65,9504.65,9.159641637644873
China,1970,7510.44,7510.44,8.924182470718463
Japan,1970,-3681.38,-2777.4275,
South Korea,1970,10789.74,10789.74,9.28644363792093
Australia,1970,15834.05,15834.05,9.669981116530117
Indonesia,1970,14620.33,14620.33,9.590236700438364
Saudi Arabia,1970,23215.78,23215.78,10.052630572078538
Brazil,1970,17122.7,17122.7,9.748218747840173
Canada,1970,17932.67,17932.67,9.794435230539753
China,1970,9508.06,9508.06,9.160000307331295
United States,1970,33294.9,27317.421,10.215316515528354
Saudi Arabia,1970,16253.36,16253.36,9.69611645946212
Japan,1970,14650.74,14650.74,9.592314378723515
Turkey,1970,10456.73,10456.73,9.255096696858859
South Korea,1970,15363.69,15363.69,9.639827298637003
France,1970,28324.52,27317.421,10.215316515528354
Canada,1970,24843.56,24843.56,10.120394094078836
France,1970,31056.92,27317.421,10.215316515528354
Germany,1970,19922.68,19922.68,9.899664253032274
Argentina,1970,9941.15,9941.15,9.204538574048346
Argentina,1970,23304.4,23304.4,10.056440372358324
Australia,1970,18178.7,18178.7,9.808060865945151
India,1970,22823.11,22823.11,10.03557271236998
Canada,1970,19109.13,19109.13,9.857973839932269
Indonesia,1970,7751.38,7751.38,8.955755171977023
Turkey,1970,3969.5,3969.5,8.286647310335265
Japan,1970,20192.05,20192.05,9.913093764781339
South Africa,1970,-5177.28,-2777.4275,
Kenya,1970,12817.54,12817.54,9.45864783943394
Japan,1970,12361.47,12361.47,9.422420549234394
South Korea,1970,8953.4,8953.4,9.099900310575057
Mexico,1970,17610.46,17610.46,9.776305105492575
India,1970,10340.45,10340.45,9.243915370339135
Mexico,1970,17443.06,17443.06,9.76675446853482
South Korea,1970,24508.91,24508.91,10.106832804544792
South Korea,1970,15509.07,15509.07,9.64924476937768
Turkey,1970,12468.86,12468.86,9.431069811666392
South Korea,1970,18639.36,18639.36,9.833084401357803
Saudi Arabia,1970,9471.87,9471.87,9.156187202568027
Mexico,1970,7619.26,7619.26,8.9385657688335
Egypt,1970,10524.52,10524.52,9.261558063505909
China,1970,17582.72,17582.72,9.774728752949743
Egypt,1970,17893.7,17893.7,9.792259858600255
Argentina,1970,19797.72,19797.72,9.893372568128308
Saudi Arabia,1970,6854.75,6854.75,8.832842995202038
Kenya,1970,4085.7,4085.7,8.31549307739568
Japan,1970,10920.11,10920.11,9.2984528924847
Germany,1970,17142.21,17142.21,9.749357455830369
Australia,1970,1341.28,1341.28,7.202124939583735
China,1970,6675.32,6675.32,8.80632221652693
Indonesia,1970,11041.83,11041.83,9.309536627561164
Brazil,1970,18103.64,18103.64,9.80392353799211
United States,1970,9134.82,9134.82,9.119958229424991
India,1970,12837.81,12837.81,9.460227893821251
Nigeria,1970,-3582.21,-2777.4275,
Indonesia,1970,20628.15,20628.15,9.93446040308365
China,1970,30835.56,27317.421,10.215316515528354
Australia,1970,28941.95,27317.421,10.215316515528354
Brazil,1970,293.15,293.15,5.684089841310465
China,1970,15128.73,15128.73,9.624416961282789
Turkey,1970,7915.91,7915.91,8.976756257164416
Australia,1970,5792.68,5792.68,8.66452294725628
China,1970,14276.97,14276.97,9.566473068925585
Russia,1970,15432.44,15432.44,9.644291862829416
Kenya,1970,5148.58,5148.58,8.546670436934065
Japan,1970,21443.36,21443.36,9.973216952719216
Argentina,1970,19167.05,19167.05,9.861000109425964
Saudi Arabia,1970,14290.58,14290.58,9.567425831641803
Canada,1970,12927.51,12927.51,9.4671902292402
South Korea,1970,18194.37,18194.37,9.80892244509644
Australia,1970,9901.43,9901.43,9.200535460549098
Australia,1970,26503.59,26503.59,10.185073204522789
Indonesia,1970,4089.15,4089.15,8.316336923180968
Brazil,1970,13365.31,13365.31,9.500492640978775
Turkey,1970,22860.02,22860.02,10.037188555775957
China,1970,20891.73,20891.73,9.947156530550188
Argentina,1970,11455.36,11455.36,9.34630031328769
South Korea,1970,159.02,159.02,5.075298807421978
France,1970,23112.86,23112.86,10.048187716581852
Mexico,1970,20963.17,20963.17,9.950570069028656
Turkey,1970,18589.62,18589.62,9.830412431423468
Nigeria,1970,-288.66,-288.66,
Egypt,1970,11554.65,11554.65,9.354929773830815
Indonesia,1970,23531.62,23531.62,10.066142822739087
Canada,1970,18053.62,18053.62,9.80115688668863
Turkey,1970,8109.02,8109.02,9.000855613197663
Argentina,1970,10719.22,10719.22,9.27988695680227
Australia,1970,16778.78,16778.78,9.727929869089003
Japan,1970,11468.83,11468.83,9.347475388740694
Japan,1970,12572.8,12572.8,9.439370562979065
China,1970,2820.95,2820.95,7.945183414325249
South Africa,1970,-5676.51,-2777.4275,
Turkey,1970,12652.91,12652.91,9.445721537306003
Argentina,1970,24989.02,24989.02,10.126231824148807
Japan,1970,17737.33,17737.33,9.783483113890076
South Korea,1970,4572.65,4572.65,8.428066852197158
Brazil,1970,6362.35,6362.35,8.758310247220596
Kenya,1970,12928.86,12928.86,9.467294644174416
Indonesia,1970,22743.44,22743.44,10.032075998905228
Egypt,1970,13122.92,13122.92,9.482191798359883
Kenya,1970,1438.95,1438.95,7.272363669744994
Saudi Arabia,1970,15975.73,15975.73,9.678888567592043
Egypt,1970,11564.78,11564.78,9.35580601726802
China,1970,31998.89,27317.421,10.215316515528354
South Africa,1970,1495.58,1495.58,7.310937783932749
Turkey,1970,18414.86,18414.86,9.820967528847625
United States,1970,21114.59,21114.59,9.957766909198837
Canada,1970,5866.93,5866.93,8.677257210084699
Russia,1970,6807.27,6807.27,8.825893328691246
United States,1970,21326.88,21326.88,9.96777041599606
United States,1970,17130.42,17130.42,9.748669483387484
South Africa,1970,-2641.76,-2641.76,
Argentina,1970,19886.1,19886.1,9.897826559307378
Mexico,1970,19242.99,19242.99,9.864954083176723
China,1970,6557.72,6557.72,8.788550740948152
Kenya,1970,5390.43,5390.43,8.592565934838046
India,1970,11759.69,11759.69,9.372517893200785
Australia,1970,18086.38,18086.38,9.802969736501698
Nigeria,1970,4306.96,4306.96,8.368219753182105
China,1970,15976.81,15976.81,9.678956163620677
India,1970,-2259.14,-2259.14,
Germany,1970,5902.18,5902.18,8.683246467745464
Germany,1970,973.51,973.51,6.881934780567618
Brazil,1970,17129.35,17129.35,9.748607023100094
Japan,1970,11351.59,11351.59,9.337201190709896
Mexico,1970,13571.27,13571.27,9.515784019605444
Germany,1970,20728.37,20728.37,9.939306814229957
Canada,1970,22967.88,22967.88,10.041895535243176
India,1970,16659.03,16659.03,9.7207677164395
Japan,1970,19964.06,19964.06,9.90173902475201
Russia,1970,27718.49,27317.421,10.215316515528354
United States,1970,21369.0,21369.0,9.969743348313193
China,1970,1882.99,1882.99,7.541147147266595
France,1970,23307.94,23307.94,10.056592256950353
South Africa,1970,14533.29,14533.29,9.584265964190674
Indonesia,1970,4229.54,4229.54,8.350084923467001
Indonesia,1970,7418.78,7418.78,8.911904686126181
Indonesia,1970,11584.51,11584.51,9.35751045834033
China,1970,22696.6,22696.6,10.030014471007767
Germany,1970,-1965.8,-1965.8,
