Year,Education_Level,Enrollment_Rate
2024,Secondary_Enrollment_winsorized,79.2
2016,Secondary_Enrollment_winsorized,88.5
2020,Secondary_Enrollment_winsorized,62.6
2019,Secondary_Enrollment_winsorized,72.2
2023,Secondary_Enrollment_winsorized,58.7
2016,Secondary_Enrollment_winsorized,71.8
2019,Secondary_Enrollment_winsorized,75.3
2019,Secondary_Enrollment_winsorized,91.1
2022,Secondary_Enrollment_winsorized,58.7
2017,Secondary_Enrollment_winsorized,72.5
2024,Secondary_Enrollment_winsorized,67.2
2015,Secondary_Enrollment_winsorized,81.3
2019,Secondary_Enrollment_winsorized,91.1
2017,Secondary_Enrollment_winsorized,82.9
2015,Secondary_Enrollment_winsorized,81.4
2023,Secondary_Enrollment_winsorized,64.4
2016,Secondary_Enrollment_winsorized,85.9
2021,Secondary_Enrollment_winsorized,73.9
2024,Secondary_Enrollment_winsorized,81.7
2024,Secondary_Enrollment_winsorized,65.7
2020,Secondary_Enrollment_winsorized,81.7
2022,Secondary_Enrollment_winsorized,89.5
2017,Secondary_Enrollment_winsorized,58.7
2023,Secondary_Enrollment_winsorized,83.7
2022,Secondary_Enrollment_winsorized,66.9
2017,Secondary_Enrollment_winsorized,58.9
2016,Secondary_Enrollment_winsorized,74.7
2024,Secondary_Enrollment_winsorized,91.1
2021,Secondary_Enrollment_winsorized,82.4
2021,Secondary_Enrollment_winsorized,58.7
2023,Secondary_Enrollment_winsorized,75.0
2022,Secondary_Enrollment_winsorized,76.3
2016,Secondary_Enrollment_winsorized,58.7
2015,Secondary_Enrollment_winsorized,62.1
2019,Secondary_Enrollment_winsorized,71.9
2016,Secondary_Enrollment_winsorized,70.8
2016,Secondary_Enrollment_winsorized,82.2
2024,Secondary_Enrollment_winsorized,61.7
2024,Secondary_Enrollment_winsorized,89.1
2024,Secondary_Enrollment_winsorized,77.4
2018,Secondary_Enrollment_winsorized,91.1
2023,Secondary_Enrollment_winsorized,79.0
2016,Secondary_Enrollment_winsorized,60.4
2017,Secondary_Enrollment_winsorized,74.5
2019,Secondary_Enrollment_winsorized,63.5
2018,Secondary_Enrollment_winsorized,71.8
2022,Secondary_Enrollment_winsorized,74.7
2023,Secondary_Enrollment_winsorized,75.1
2020,Secondary_Enrollment_winsorized,62.3
2024,Secondary_Enrollment_winsorized,90.6
2022,Secondary_Enrollment_winsorized,58.7
2020,Secondary_Enrollment_winsorized,70.8
2017,Secondary_Enrollment_winsorized,74.2
2015,Secondary_Enrollment_winsorized,80.4
2020,Secondary_Enrollment_winsorized,75.3
2019,Secondary_Enrollment_winsorized,91.1
2016,Secondary_Enrollment_winsorized,71.6
2023,Secondary_Enrollment_winsorized,66.2
2019,Secondary_Enrollment_winsorized,86.6
2017,Secondary_Enrollment_winsorized,61.0
2016,Secondary_Enrollment_winsorized,63.2
2019,Secondary_Enrollment_winsorized,83.3
2017,Secondary_Enrollment_winsorized,80.9
2024,Secondary_Enrollment_winsorized,63.6
2017,Secondary_Enrollment_winsorized,84.9
2015,Secondary_Enrollment_winsorized,72.9
2021,Secondary_Enrollment_winsorized,71.6
2020,Secondary_Enrollment_winsorized,81.1
2021,Secondary_Enrollment_winsorized,77.3
2019,Secondary_Enrollment_winsorized,78.8
2016,Secondary_Enrollment_winsorized,86.4
2018,Secondary_Enrollment_winsorized,82.3
2024,Secondary_Enrollment_winsorized,76.1
2018,Secondary_Enrollment_winsorized,63.3
2023,Secondary_Enrollment_winsorized,88.4
2021,Secondary_Enrollment_winsorized,75.8
2019,Secondary_Enrollment_winsorized,90.6
2020,Secondary_Enrollment_winsorized,67.1
2023,Secondary_Enrollment_winsorized,70.0
2016,Secondary_Enrollment_winsorized,62.4
2015,Secondary_Enrollment_winsorized,67.8
2018,Secondary_Enrollment_winsorized,78.9
2019,Secondary_Enrollment_winsorized,79.9
2024,Secondary_Enrollment_winsorized,89.0
2018,Secondary_Enrollment_winsorized,75.8
2017,Secondary_Enrollment_winsorized,74.1
2024,Secondary_Enrollment_winsorized,80.2
2022,Secondary_Enrollment_winsorized,73.9
2023,Secondary_Enrollment_winsorized,74.4
2017,Secondary_Enrollment_winsorized,73.9
2023,Secondary_Enrollment_winsorized,84.9
2018,Secondary_Enrollment_winsorized,70.1
2021,Secondary_Enrollment_winsorized,80.7
2022,Secondary_Enrollment_winsorized,66.5
2015,Secondary_Enrollment_winsorized,68.5
2024,Secondary_Enrollment_winsorized,79.4
2017,Secondary_Enrollment_winsorized,76.3
2015,Secondary_Enrollment_winsorized,69.2
2019,Secondary_Enrollment_winsorized,58.7
2019,Secondary_Enrollment_winsorized,75.7
2020,Secondary_Enrollment_winsorized,73.1
2024,Secondary_Enrollment_winsorized,65.4
2019,Secondary_Enrollment_winsorized,74.7
2017,Secondary_Enrollment_winsorized,68.5
2024,Secondary_Enrollment_winsorized,87.9
2019,Secondary_Enrollment_winsorized,68.4
2021,Secondary_Enrollment_winsorized,84.3
2017,Secondary_Enrollment_winsorized,73.8
2019,Secondary_Enrollment_winsorized,70.1
2018,Secondary_Enrollment_winsorized,87.2
2023,Secondary_Enrollment_winsorized,76.6
2020,Secondary_Enrollment_winsorized,77.5
2022,Secondary_Enrollment_winsorized,60.9
2018,Secondary_Enrollment_winsorized,58.7
2020,Secondary_Enrollment_winsorized,67.1
2022,Secondary_Enrollment_winsorized,67.9
2020,Secondary_Enrollment_winsorized,64.8
2017,Secondary_Enrollment_winsorized,83.9
2024,Secondary_Enrollment_winsorized,72.7
2015,Secondary_Enrollment_winsorized,73.6
2017,Secondary_Enrollment_winsorized,60.5
2023,Secondary_Enrollment_winsorized,69.8
2021,Secondary_Enrollment_winsorized,89.2
2016,Secondary_Enrollment_winsorized,78.3
2023,Secondary_Enrollment_winsorized,82.2
2022,Secondary_Enrollment_winsorized,87.9
2020,Secondary_Enrollment_winsorized,64.2
2024,Secondary_Enrollment_winsorized,77.9
2021,Secondary_Enrollment_winsorized,84.7
2015,Secondary_Enrollment_winsorized,83.1
2022,Secondary_Enrollment_winsorized,91.1
2018,Secondary_Enrollment_winsorized,74.7
2015,Secondary_Enrollment_winsorized,81.5
2015,Secondary_Enrollment_winsorized,87.2
2020,Secondary_Enrollment_winsorized,85.4
2016,Secondary_Enrollment_winsorized,74.9
2019,Secondary_Enrollment_winsorized,72.9
2018,Secondary_Enrollment_winsorized,77.2
2020,Secondary_Enrollment_winsorized,70.6
2019,Secondary_Enrollment_winsorized,86.3
2024,Secondary_Enrollment_winsorized,91.1
2015,Secondary_Enrollment_winsorized,76.8
2021,Secondary_Enrollment_winsorized,79.5
2019,Secondary_Enrollment_winsorized,83.9
2023,Secondary_Enrollment_winsorized,62.9
2017,Secondary_Enrollment_winsorized,72.6
2018,Secondary_Enrollment_winsorized,66.2
2024,Secondary_Enrollment_winsorized,76.9
2017,Secondary_Enrollment_winsorized,81.8
2024,Secondary_Enrollment_winsorized,91.1
2016,Secondary_Enrollment_winsorized,79.4
2019,Secondary_Enrollment_winsorized,79.9
2018,Secondary_Enrollment_winsorized,70.2
2019,Secondary_Enrollment_winsorized,67.7
2015,Secondary_Enrollment_winsorized,79.2
2024,Secondary_Enrollment_winsorized,81.1
2023,Secondary_Enrollment_winsorized,69.6
2015,Secondary_Enrollment_winsorized,67.2
2015,Secondary_Enrollment_winsorized,66.6
2021,Secondary_Enrollment_winsorized,83.6
2019,Secondary_Enrollment_winsorized,74.7
2023,Secondary_Enrollment_winsorized,86.6
2022,Secondary_Enrollment_winsorized,68.8
2023,Secondary_Enrollment_winsorized,76.0
2018,Secondary_Enrollment_winsorized,91.1
2019,Secondary_Enrollment_winsorized,59.4
2023,Secondary_Enrollment_winsorized,75.6
2020,Secondary_Enrollment_winsorized,71.9
2021,Secondary_Enrollment_winsorized,84.2
2020,Secondary_Enrollment_winsorized,70.4
2024,Secondary_Enrollment_winsorized,73.7
2018,Secondary_Enrollment_winsorized,66.1
2016,Secondary_Enrollment_winsorized,85.8
2018,Secondary_Enrollment_winsorized,72.8
2020,Secondary_Enrollment_winsorized,58.7
2016,Secondary_Enrollment_winsorized,70.4
2015,Secondary_Enrollment_winsorized,76.5
2021,Secondary_Enrollment_winsorized,71.4
2024,Secondary_Enrollment_winsorized,66.5
2019,Secondary_Enrollment_winsorized,72.3
2016,Secondary_Enrollment_winsorized,71.2
2018,Secondary_Enrollment_winsorized,74.9
2015,Secondary_Enrollment_winsorized,71.3
2023,Secondary_Enrollment_winsorized,84.4
2016,Secondary_Enrollment_winsorized,69.5
2024,Secondary_Enrollment_winsorized,87.3
2016,Secondary_Enrollment_winsorized,88.4
2024,Secondary_Enrollment_winsorized,69.9
2016,Secondary_Enrollment_winsorized,83.9
2015,Secondary_Enrollment_winsorized,85.4
2020,Secondary_Enrollment_winsorized,59.8
2017,Secondary_Enrollment_winsorized,70.8
2022,Secondary_Enrollment_winsorized,58.7
2019,Secondary_Enrollment_winsorized,83.2
2021,Secondary_Enrollment_winsorized,70.3
2016,Secondary_Enrollment_winsorized,76.9
2023,Secondary_Enrollment_winsorized,61.6
2019,Secondary_Enrollment_winsorized,63.2
2021,Secondary_Enrollment_winsorized,81.3
2024,Secondary_Enrollment_winsorized,75.3
2018,Secondary_Enrollment_winsorized,66.0
2024,Secondary_Enrollment_winsorized,69.4
2022,Secondary_Enrollment_winsorized,91.1
2022,Secondary_Enrollment_winsorized,69.9
2024,Secondary_Enrollment_winsorized,75.9
2016,Secondary_Enrollment_winsorized,73.8
2015,Secondary_Enrollment_winsorized,68.6
2023,Secondary_Enrollment_winsorized,85.1
2024,Secondary_Enrollment_winsorized,58.7
2016,Secondary_Enrollment_winsorized,65.8
2015,Secondary_Enrollment_winsorized,79.0
2016,Secondary_Enrollment_winsorized,91.1
2018,Secondary_Enrollment_winsorized,66.6
2017,Secondary_Enrollment_winsorized,65.3
2019,Secondary_Enrollment_winsorized,78.3
2021,Secondary_Enrollment_winsorized,79.0
2024,Secondary_Enrollment_winsorized,59.6
2017,Secondary_Enrollment_winsorized,66.9
2017,Secondary_Enrollment_winsorized,77.8
2015,Secondary_Enrollment_winsorized,59.9
2019,Secondary_Enrollment_winsorized,62.5
2021,Secondary_Enrollment_winsorized,76.9
2020,Secondary_Enrollment_winsorized,70.0
2024,Secondary_Enrollment_winsorized,72.9
2017,Secondary_Enrollment_winsorized,71.1
2022,Secondary_Enrollment_winsorized,61.1
2024,Secondary_Enrollment_winsorized,85.2
2019,Secondary_Enrollment_winsorized,69.9
2015,Secondary_Enrollment_winsorized,81.8
2024,Secondary_Enrollment_winsorized,84.2
2015,Secondary_Enrollment_winsorized,65.2
2023,Secondary_Enrollment_winsorized,75.3
2015,Secondary_Enrollment_winsorized,58.7
2020,Secondary_Enrollment_winsorized,75.3
2018,Secondary_Enrollment_winsorized,70.0
2016,Secondary_Enrollment_winsorized,79.0
2018,Secondary_Enrollment_winsorized,62.4
2022,Secondary_Enrollment_winsorized,76.7
2020,Secondary_Enrollment_winsorized,75.6
2024,Secondary_Enrollment_winsorized,64.8
2024,Secondary_Enrollment_winsorized,83.8
2021,Secondary_Enrollment_winsorized,79.8
2017,Secondary_Enrollment_winsorized,65.0
2022,Secondary_Enrollment_winsorized,60.5
2022,Secondary_Enrollment_winsorized,66.7
2015,Secondary_Enrollment_winsorized,88.8
2018,Secondary_Enrollment_winsorized,61.6
2024,Secondary_Enrollment_winsorized,64.5
2018,Secondary_Enrollment_winsorized,74.3
2020,Secondary_Enrollment_winsorized,77.5
2018,Secondary_Enrollment_winsorized,71.8
2017,Secondary_Enrollment_winsorized,70.8
2020,Secondary_Enrollment_winsorized,88.4
2016,Secondary_Enrollment_winsorized,82.0
2015,Secondary_Enrollment_winsorized,70.5
2016,Secondary_Enrollment_winsorized,79.2
2019,Secondary_Enrollment_winsorized,60.9
2018,Secondary_Enrollment_winsorized,71.0
2020,Secondary_Enrollment_winsorized,84.2
2015,Secondary_Enrollment_winsorized,62.5
2018,Secondary_Enrollment_winsorized,75.7
2017,Secondary_Enrollment_winsorized,91.1
2019,Secondary_Enrollment_winsorized,89.0
2020,Secondary_Enrollment_winsorized,87.1
2018,Secondary_Enrollment_winsorized,61.7
2018,Secondary_Enrollment_winsorized,60.7
2017,Secondary_Enrollment_winsorized,85.1
2016,Secondary_Enrollment_winsorized,58.7
2017,Secondary_Enrollment_winsorized,67.3
2016,Secondary_Enrollment_winsorized,85.9
2018,Secondary_Enrollment_winsorized,91.1
2022,Secondary_Enrollment_winsorized,72.0
2020,Secondary_Enrollment_winsorized,58.7
2017,Secondary_Enrollment_winsorized,58.7
2024,Secondary_Enrollment_winsorized,81.8
2016,Secondary_Enrollment_winsorized,84.4
2017,Secondary_Enrollment_winsorized,72.2
2018,Secondary_Enrollment_winsorized,80.3
2023,Secondary_Enrollment_winsorized,79.5
2020,Secondary_Enrollment_winsorized,61.9
2024,Secondary_Enrollment_winsorized,81.5
2018,Secondary_Enrollment_winsorized,80.6
2024,Secondary_Enrollment_winsorized,71.9
2018,Secondary_Enrollment_winsorized,76.4
2019,Secondary_Enrollment_winsorized,78.5
2020,Secondary_Enrollment_winsorized,61.2
2015,Secondary_Enrollment_winsorized,64.9
2017,Secondary_Enrollment_winsorized,84.5
2024,Secondary_Enrollment_winsorized,88.3
2018,Secondary_Enrollment_winsorized,85.4
2022,Secondary_Enrollment_winsorized,74.1
2016,Secondary_Enrollment_winsorized,58.7
2023,Secondary_Enrollment_winsorized,77.1
2023,Secondary_Enrollment_winsorized,72.6
2022,Secondary_Enrollment_winsorized,67.5
2022,Secondary_Enrollment_winsorized,81.9
2020,Secondary_Enrollment_winsorized,83.0
2023,Secondary_Enrollment_winsorized,73.8
2022,Secondary_Enrollment_winsorized,65.0
2019,Secondary_Enrollment_winsorized,82.3
2021,Secondary_Enrollment_winsorized,81.9
2015,Secondary_Enrollment_winsorized,84.5
2018,Secondary_Enrollment_winsorized,68.6
2022,Secondary_Enrollment_winsorized,88.2
2021,Secondary_Enrollment_winsorized,83.6
2019,Secondary_Enrollment_winsorized,64.0
2021,Secondary_Enrollment_winsorized,77.8
2017,Secondary_Enrollment_winsorized,86.8
2019,Secondary_Enrollment_winsorized,67.0
2016,Secondary_Enrollment_winsorized,60.2
2016,Secondary_Enrollment_winsorized,83.5
2022,Secondary_Enrollment_winsorized,68.8
2020,Secondary_Enrollment_winsorized,62.2
2024,Secondary_Enrollment_winsorized,84.9
2022,Secondary_Enrollment_winsorized,64.7
2024,Secondary_Enrollment_winsorized,69.5
2021,Secondary_Enrollment_winsorized,72.2
2022,Secondary_Enrollment_winsorized,60.4
2021,Secondary_Enrollment_winsorized,73.5
2022,Secondary_Enrollment_winsorized,76.6
2019,Secondary_Enrollment_winsorized,67.9
2015,Secondary_Enrollment_winsorized,65.9
2022,Secondary_Enrollment_winsorized,74.9
2019,Secondary_Enrollment_winsorized,72.6
2020,Secondary_Enrollment_winsorized,72.5
2019,Secondary_Enrollment_winsorized,72.1
2023,Secondary_Enrollment_winsorized,62.5
2016,Secondary_Enrollment_winsorized,75.5
2018,Secondary_Enrollment_winsorized,68.2
2016,Secondary_Enrollment_winsorized,60.7
2020,Secondary_Enrollment_winsorized,66.2
2023,Secondary_Enrollment_winsorized,77.3
2020,Secondary_Enrollment_winsorized,82.5
2020,Secondary_Enrollment_winsorized,58.7
2019,Secondary_Enrollment_winsorized,72.0
2018,Secondary_Enrollment_winsorized,64.0
2017,Secondary_Enrollment_winsorized,71.2
2019,Secondary_Enrollment_winsorized,79.7
2019,Secondary_Enrollment_winsorized,82.7
2020,Secondary_Enrollment_winsorized,68.0
2021,Secondary_Enrollment_winsorized,58.7
2015,Secondary_Enrollment_winsorized,87.4
2023,Secondary_Enrollment_winsorized,82.8
2021,Secondary_Enrollment_winsorized,91.1
2018,Secondary_Enrollment_winsorized,86.3
2022,Secondary_Enrollment_winsorized,82.2
2023,Secondary_Enrollment_winsorized,72.7
2023,Secondary_Enrollment_winsorized,74.8
2022,Secondary_Enrollment_winsorized,66.0
2016,Secondary_Enrollment_winsorized,74.1
2018,Secondary_Enrollment_winsorized,75.5
2021,Secondary_Enrollment_winsorized,63.7
2022,Secondary_Enrollment_winsorized,71.6
2023,Secondary_Enrollment_winsorized,75.7
2020,Secondary_Enrollment_winsorized,62.1
2024,Secondary_Enrollment_winsorized,70.0
2019,Secondary_Enrollment_winsorized,83.6
2022,Secondary_Enrollment_winsorized,66.7
2020,Secondary_Enrollment_winsorized,66.0
2021,Secondary_Enrollment_winsorized,81.6
2021,Secondary_Enrollment_winsorized,67.9
2019,Secondary_Enrollment_winsorized,58.7
2024,Secondary_Enrollment_winsorized,82.9
2024,Secondary_Enrollment_winsorized,60.8
2017,Secondary_Enrollment_winsorized,65.8
2020,Secondary_Enrollment_winsorized,58.7
2024,Secondary_Enrollment_winsorized,84.5
2024,Secondary_Enrollment_winsorized,71.3
2021,Secondary_Enrollment_winsorized,83.6
2021,Secondary_Enrollment_winsorized,76.2
2023,Secondary_Enrollment_winsorized,74.7
2018,Secondary_Enrollment_winsorized,85.8
2016,Secondary_Enrollment_winsorized,82.4
2024,Secondary_Enrollment_winsorized,69.0
2019,Secondary_Enrollment_winsorized,88.0
2017,Secondary_Enrollment_winsorized,62.2
2023,Secondary_Enrollment_winsorized,82.8
2015,Secondary_Enrollment_winsorized,72.4
2022,Secondary_Enrollment_winsorized,62.9
2017,Secondary_Enrollment_winsorized,74.2
2016,Secondary_Enrollment_winsorized,78.2
2019,Secondary_Enrollment_winsorized,77.2
2018,Secondary_Enrollment_winsorized,77.0
2023,Secondary_Enrollment_winsorized,91.1
2022,Secondary_Enrollment_winsorized,62.9
2020,Secondary_Enrollment_winsorized,86.4
2015,Secondary_Enrollment_winsorized,87.2
2020,Secondary_Enrollment_winsorized,71.7
2021,Secondary_Enrollment_winsorized,85.1
2016,Secondary_Enrollment_winsorized,58.7
2023,Secondary_Enrollment_winsorized,62.2
2022,Secondary_Enrollment_winsorized,80.5
2021,Secondary_Enrollment_winsorized,91.1
2017,Secondary_Enrollment_winsorized,77.8
2019,Secondary_Enrollment_winsorized,84.5
2022,Secondary_Enrollment_winsorized,71.7
2024,Secondary_Enrollment_winsorized,60.5
2019,Secondary_Enrollment_winsorized,91.1
2018,Secondary_Enrollment_winsorized,72.0
2022,Secondary_Enrollment_winsorized,63.3
2018,Secondary_Enrollment_winsorized,58.7
2017,Secondary_Enrollment_winsorized,75.5
2016,Secondary_Enrollment_winsorized,62.2
2024,Secondary_Enrollment_winsorized,72.0
2023,Secondary_Enrollment_winsorized,82.8
2024,Secondary_Enrollment_winsorized,78.9
2022,Secondary_Enrollment_winsorized,75.6
2024,Secondary_Enrollment_winsorized,91.1
2016,Secondary_Enrollment_winsorized,77.0
2022,Secondary_Enrollment_winsorized,58.7
2019,Secondary_Enrollment_winsorized,68.3
2024,Secondary_Enrollment_winsorized,65.8
2021,Secondary_Enrollment_winsorized,83.8
2017,Secondary_Enrollment_winsorized,68.0
2021,Secondary_Enrollment_winsorized,62.7
2021,Secondary_Enrollment_winsorized,70.3
2024,Secondary_Enrollment_winsorized,58.8
2021,Secondary_Enrollment_winsorized,86.1
2018,Secondary_Enrollment_winsorized,64.4
2019,Secondary_Enrollment_winsorized,65.7
2019,Secondary_Enrollment_winsorized,67.0
2018,Secondary_Enrollment_winsorized,62.4
2021,Secondary_Enrollment_winsorized,65.8
2016,Secondary_Enrollment_winsorized,87.9
2016,Secondary_Enrollment_winsorized,78.5
2023,Secondary_Enrollment_winsorized,65.2
2021,Secondary_Enrollment_winsorized,77.0
2017,Secondary_Enrollment_winsorized,81.4
2018,Secondary_Enrollment_winsorized,86.3
2015,Secondary_Enrollment_winsorized,74.5
2015,Secondary_Enrollment_winsorized,82.4
2022,Secondary_Enrollment_winsorized,69.5
2020,Secondary_Enrollment_winsorized,62.5
2018,Secondary_Enrollment_winsorized,72.3
2015,Secondary_Enrollment_winsorized,85.3
2019,Secondary_Enrollment_winsorized,81.3
2017,Secondary_Enrollment_winsorized,83.5
2022,Secondary_Enrollment_winsorized,83.0
2022,Secondary_Enrollment_winsorized,58.7
2016,Secondary_Enrollment_winsorized,85.9
2018,Secondary_Enrollment_winsorized,86.7
2017,Secondary_Enrollment_winsorized,58.7
2019,Secondary_Enrollment_winsorized,87.8
2017,Secondary_Enrollment_winsorized,58.9
2024,Secondary_Enrollment_winsorized,64.3
2017,Secondary_Enrollment_winsorized,81.8
2016,Secondary_Enrollment_winsorized,68.0
2021,Secondary_Enrollment_winsorized,66.7
2016,Secondary_Enrollment_winsorized,79.4
2019,Secondary_Enrollment_winsorized,90.8
2022,Secondary_Enrollment_winsorized,73.6
2017,Secondary_Enrollment_winsorized,72.1
2015,Secondary_Enrollment_winsorized,65.4
2018,Secondary_Enrollment_winsorized,91.1
2015,Secondary_Enrollment_winsorized,75.6
2016,Secondary_Enrollment_winsorized,89.6
2019,Secondary_Enrollment_winsorized,58.7
2015,Secondary_Enrollment_winsorized,62.8
2015,Secondary_Enrollment_winsorized,61.3
2021,Secondary_Enrollment_winsorized,72.6
2018,Secondary_Enrollment_winsorized,75.7
2018,Secondary_Enrollment_winsorized,71.7
2016,Secondary_Enrollment_winsorized,75.4
2021,Secondary_Enrollment_winsorized,75.9
2015,Secondary_Enrollment_winsorized,77.2
